"","Power","SFT.R.sq","slope","truncated.R.sq","mean.k.","median.k.","max.k.","Density","Centralization","Heterogeneity"
"1",1,0.00473648022005753,-4.32313163388216,0.911039441623203,5684.99934568288,5679.49517537348,5934.24703456645,0.502963757027593,0.0220553654527343,0.015401703389107
"2",2,0.382270280132644,-9.54138432927524,0.729368243417332,3010.42636709479,2975.88704712894,3519.03471707236,0.266338703626895,0.0450056049920177,0.0489167777656996
"3",3,0.69633542246104,-6.25159692671386,0.847945310943975,1668.87102501825,1615.4683631825,2338.99738716309,0.147648502611542,0.0592979693525648,0.109982693185031
"4",4,0.852422266742007,-4.52782878142321,0.936532787747675,964.536668718874,906.273678113793,1670.02856969574,0.0853345721241152,0.0624273860659833,0.192259610232756
"5",5,0.901354902784479,-3.52962824001586,0.966127207583466,579.293460904023,524.132278398713,1257.16711666456,0.0512513015043814,0.0599835098794566,0.291080052953569
"6",6,0.924567126864881,-2.93618901322843,0.980919095070931,360.531583471175,310.99794956934,980.946115938927,0.0318969816394918,0.0548990817409555,0.402807772205077
"7",7,0.93501217634273,-2.59350696124589,0.986524626059264,231.914275582536,188.669954098701,786.057758550608,0.0205179399789911,0.0490349061403768,0.524439096319511
"8",8,0.940879732978973,-2.36984190347834,0.987770584865977,153.803851569787,117.16992381346,642.865455952699,0.0136073477457124,0.043275957590139,0.653445555882658
"9",9,0.946577141973888,-2.21121376318613,0.989372693859682,104.906308454391,74.0896901137027,534.288240360072,0.00928128005435642,0.0379950380659478,0.787698836873627
"10",10,0.950197129787844,-2.10035557147141,0.990063129371952,73.4166359711401,47.6488867150537,449.874436626591,0.00649532300903655,0.0333119011380962,0.925426161846725
"11",11,0.952293673480357,-2.00825964421759,0.990340873462978,52.595156435436,31.1512493918779,382.905701105233,0.0046532032589079,0.0292284346074199,1.06517556469529
"12",12,0.954701059114643,-1.93853005755224,0.99223331561717,38.4862223832152,20.6799997557374,328.883703342804,0.00340495641716493,0.0256966176810126,1.20578273905009
"13",13,0.955023722810033,-1.87901169103932,0.992210935646923,28.7068088441081,13.9096127772896,284.692425590877,0.0025397512911712,0.0226515894822633,1.34633681909509
"14",14,0.958664957400222,-1.82114503566203,0.993842780142228,21.7854526219845,9.45529763757536,248.110857978563,0.0019274044609382,0.0200270243176026,1.48614519674388
"15",15,0.962162732212845,-1.77673015398071,0.996512780133588,16.7921455513649,6.49066165353129,217.517113086145,0.00148563616308634,0.0177616993533518,1.62469864074148
"16",16,0.962623824999271,-1.73972165326884,0.995965822814274,13.1260380351036,4.51708960722479,191.899843485313,0.00116128797974906,0.0158192905628994,1.76163821695132
"17",17,0.960398899272504,-1.70793239007895,0.994549863370492,10.3908288721097,3.16034377507475,170.390157696046,0.000919298316562831,0.0141579794990696,1.89672523528652
"18",18,0.958704081736862,-1.6816568427546,0.994108101065147,8.32000524761836,2.22501344617671,151.952156356814,0.000736088228578109,0.0127096848827971,2.02981497150364
"19",19,0.962189638157984,-1.64915196142526,0.997030577573816,6.73104650792179,1.58150358947348,136.044446230555,0.000595509732630434,0.0114426508891339,2.16083443297809
"20",20,0.958438448296847,-1.63406134188597,0.99517173692168,5.49680920444339,1.13920096676864,122.239518851773,0.000486314182468671,0.010330298895638,2.28976406172788
"21",21,0.959427470328694,-1.61075965615744,0.997322556473012,4.52730779256393,0.828331209359102,110.196020945452,0.000400540369155439,0.00935038593916808,2.41662302609488
"22",22,0.956456276442417,-1.59992412185394,0.99490743071749,3.75790520521958,0.605485335625197,99.6386450949276,0.000332469716466387,0.00848427027595776,2.54145763114459
"23",23,0.956048600861863,-1.58286588107324,0.995224537998517,3.14152750313823,0.443751355462859,90.3433230589865,0.00027793749474814,0.00771629007969352,2.66433234541198
"24",24,0.953198072690276,-1.56943938085853,0.994324502089013,2.6434485090994,0.325756952620452,82.1261726961989,0.000233871406626506,0.00703324687573821,2.78532296509221
"25",25,0.953473077557203,-1.55320168868364,0.994712022145173,2.23774276488401,0.241117270872129,74.8351433233583,0.000197977772704947,0.0064239801275895,2.90451148952031
"26",26,0.955564882884708,-1.53499979049949,0.99464018020152,1.9048384122453,0.178292588892932,68.3436283342786,0.000168525029836795,0.00587901857197303,3.02198234547088
"27",27,0.956301567266791,-1.52292812718845,0.994073499444695,1.6298060033347,0.133111186022309,62.5455304864699,0.000144192338612289,0.00539029497650105,3.13781966138019
"28",28,0.961906150182429,-1.51237712403599,0.997415020075726,1.40114662058922,0.0993893812884521,57.3514125265444,0.000123962365795738,0.00495091275373838,3.25210535031389
"29",29,0.96039346623327,-1.50008607743545,0.995436236942945,1.20992327401457,0.0744587338115869,52.6854675230448,0.000107044437230343,0.00455495473348632,3.36491781006344
"30",30,0.958946938052122,-1.49252202795913,0.994305217052823,1.04913127623303,0.0562869681990436,48.4831145116121,9.28188336046207e-05,0.00419732612094084,3.47633108982012
